,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,timestamp_dev_responded,developer_response,Unnamed: 0
96897432,"{'steamid': '76561198145325223', 'num_games_owned': 25, 'num_reviews': 6, 'playtime_forever': 265, 'playtime_last_two_weeks': 0, 'playtime_at_review': 145, 'last_played': 1637450496}",brazilian,"Jogo perfeito, sem sombra de duvidas, também tem o fator nostalgia pois jogava no PS3 recomendo a todos ótimo game.",1628031276,1628031276,True,0,0,0,0,True,False,False,,,
96843831,"{'steamid': '76561198074640179', 'num_games_owned': 539, 'num_reviews': 90, 'playtime_forever': 317, 'playtime_last_two_weeks': 0, 'playtime_at_review': 317, 'last_played': 1442858083}",brazilian,"Depois que a Activision acabou com a Blizzard, não gasto mais nenhum centavo com essa empresa lixo!",1627954506,1627954506,False,0,0,0.476190477609634399,0,True,False,False,,,
96729521,"{'steamid': '76561198411607232', 'num_games_owned': 113, 'num_reviews': 33, 'playtime_forever': 895, 'playtime_last_two_weeks': 0, 'playtime_at_review': 644, 'last_played': 1628034258}",brazilian,Eu amo esse jogo mas.... porque caraleos um jogo de 2011 continua 70 reais??????? eu joguei isso quando eu ainda tinha um xbox 360,1627791984,1627791984,True,31,2,0.789263725280761719,0,True,False,False,,,
96382602,"{'steamid': '76561198015071471', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 653, 'playtime_last_two_weeks': 0, 'playtime_at_review': 194, 'last_played': 1627598278}",brazilian,"Bom...Gráficos excelentes, Boa Jogabilidade, Mapas, História. Ruim...Açao exagerada as vezes...",1627268004,1627268004,True,0,0,0,0,True,False,False,,,
95540870,"{'steamid': '76561198245053196', 'num_games_owned': 116, 'num_reviews': 37, 'playtime_forever': 815, 'playtime_last_two_weeks': 0, 'playtime_at_review': 815, 'last_played': 1563063177}",brazilian,alguem joga ainda ?,1626012900,1626012900,True,0,1,0.476190477609634399,0,True,False,False,,,
94496886,"{'steamid': '76561198215708060', 'num_games_owned': 81, 'num_reviews': 8, 'playtime_forever': 952, 'playtime_last_two_weeks': 0, 'playtime_at_review': 952, 'last_played': 1624794027}",brazilian,"insano o especial ops
",1624794042,1624794042,True,0,0,0,0,True,False,False,,,
94378930,"{'steamid': '76561198022585496', 'num_games_owned': 21, 'num_reviews': 9, 'playtime_forever': 6034, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6029, 'last_played': 1626926305}",brazilian,Classicão!,1624674928,1624674928,True,0,0,0,0,True,False,False,,,
94345909,"{'steamid': '76561198194742799', 'num_games_owned': 13, 'num_reviews': 3, 'playtime_forever': 769, 'playtime_last_two_weeks': 0, 'playtime_at_review': 268, 'last_played': 1641502683}",brazilian,Pena que não está em português,1624636784,1624636784,True,0,0,0,0,True,False,False,,,
94200248,"{'steamid': '76561198065425180', 'num_games_owned': 53, 'num_reviews': 39, 'playtime_forever': 309, 'playtime_last_two_weeks': 0, 'playtime_at_review': 309, 'last_played': 1624420788}",brazilian,"Call Of Duty é uma lenda quem gosta deste tipo de jogo , todo nos amamos, Sim eu recomendo!!",1624420894,1624420894,True,0,0,0,0,True,False,False,,,
93919687,"{'steamid': '76561199056941666', 'num_games_owned': 102, 'num_reviews': 31, 'playtime_forever': 269, 'playtime_last_two_weeks': 0, 'playtime_at_review': 203, 'last_played': 1623967160}",brazilian,bom também,1623961656,1623961656,True,0,0,0,0,True,False,False,,,
93777568,"{'steamid': '76561199028563427', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 1635, 'playtime_last_two_weeks': 0, 'playtime_at_review': 374, 'last_played': 1627607431}",brazilian,"less go
",1623719287,1623719287,True,0,0,0,0,True,False,False,,,
93085481,"{'steamid': '76561198262056844', 'num_games_owned': 68, 'num_reviews': 6, 'playtime_forever': 1888, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1888, 'last_played': 1622691015}",brazilian,"jogo simplesmente maravilhoso, perfeito, mesmo após anos de seu lançamento ainda continua a me encantar, recomendo que joguem, vale muito a pena ;)",1622692443,1622692443,True,1,0,0,0,True,False,False,,,
